,backer_info,backer_id,cf_id,name,email
5564,"{""backer_id"": ""lw305"", ""cf_id"": 65, ""name"": ""Livia White"", ""email"": ""lwhite@yandex.com""}",lw305,305,"""Livia White","""lwhite@yandex.com""}"
5565,"{""backer_id"": ""er830"", ""cf_id"": 65, ""name"": ""Eloan Rosa"", ""email"": ""erosa@protonmail.com""}",er830,830,"""Eloan Rosa","""erosa@protonmail.com""}"
5566,"{""backer_id"": ""lh231"", ""cf_id"": 968, ""name"": ""Leola Hartmann"", ""email"": ""lhartmann@outlook.com""}",lh231,231,"""Leola Hartmann","""lhartmann@outlook.com""}"
5567,"{""backer_id"": ""lb295"", ""cf_id"": 65, ""name"": ""Lynsey Bon"", ""email"": ""lbon@outlook.com""}",lb295,295,"""Lynsey Bon","""lbon@outlook.com""}"
5568,"{""backer_id"": ""fp176"", ""cf_id"": 65, ""name"": ""Florencio Perricone"", ""email"": ""fperricone@protonmail.com""}",fp176,176,"""Florencio Perricone","""fperricone@protonmail.com""}"
5569,"{""backer_id"": ""nj730"", ""cf_id"": 65, ""name"": ""Nele Johnson"", ""email"": ""njohnson@protonmail.com""}",nj730,730,"""Nele Johnson","""njohnson@protonmail.com""}"
5570,"{""backer_id"": ""bs906"", ""cf_id"": 968, ""name"": ""Bertina Swanson"", ""email"": ""bswanson@live.com""}",bs906,906,"""Bertina Swanson","""bswanson@live.com""}"
5571,"{""backer_id"": ""ab550"", ""cf_id"": 563, ""name"": ""Aaron Berg"", ""email"": ""aberg@gmail.com""}",ab550,550,"""Aaron Berg","""aberg@gmail.com""}"
5572,"{""backer_id"": ""ra607"", ""cf_id"": 65, ""name"": ""Reagan Anctil"", ""email"": ""ranctil@live.com""}",ra607,607,"""Reagan Anctil","""ranctil@live.com""}"
5573,"{""backer_id"": ""eb522"", ""cf_id"": 968, ""name"": ""Eilhard Baratta"", ""email"": ""ebaratta@yahoo.com""}",eb522,522,"""Eilhard Baratta","""ebaratta@yahoo.com""}"
5574,"{""backer_id"": ""lb966"", ""cf_id"": 65, ""name"": ""Liborio Bruce"", ""email"": ""lbruce@outlook.com""}",lb966,966,"""Liborio Bruce","""lbruce@outlook.com""}"
5575,"{""backer_id"": ""jc536"", ""cf_id"": 65, ""name"": ""Jonathan Crane"", ""email"": ""jcrane@outlook.com""}",jc536,536,"""Jonathan Crane","""jcrane@outlook.com""}"
5576,"{""backer_id"": ""sd983"", ""cf_id"": 65, ""name"": ""Scotty Dreschner"", ""email"": ""sdreschner@live.com""}",sd983,983,"""Scotty Dreschner","""sdreschner@live.com""}"
5577,"{""backer_id"": ""ac746"", ""cf_id"": 65, ""name"": ""Ambre Cantrell"", ""email"": ""acantrell@outlook.com""}",ac746,746,"""Ambre Cantrell","""acantrell@outlook.com""}"
5578,"{""backer_id"": ""sh299"", ""cf_id"": 65, ""name"": ""Savino Holcomb"", ""email"": ""sholcomb@live.com""}",sh299,299,"""Savino Holcomb","""sholcomb@live.com""}"
5579,"{""backer_id"": ""wj110"", ""cf_id"": 65, ""name"": ""Waltraud Jeanne"", ""email"": ""wjeanne@protonmail.com""}",wj110,110,"""Waltraud Jeanne","""wjeanne@protonmail.com""}"
5580,"{""backer_id"": ""lg636"", ""cf_id"": 65, ""name"": ""Linda Guccione"", ""email"": ""lguccione@live.com""}",lg636,636,"""Linda Guccione","""lguccione@live.com""}"
5581,"{""backer_id"": ""mw998"", ""cf_id"": 65, ""name"": ""Montgomery Waters"", ""email"": ""mwaters@yahoo.com""}",mw998,998,"""Montgomery Waters","""mwaters@yahoo.com""}"
5582,"{""backer_id"": ""fb303"", ""cf_id"": 65, ""name"": ""Franchesca Best"", ""email"": ""fbest@yahoo.com""}",fb303,303,"""Franchesca Best","""fbest@yahoo.com""}"
5583,"{""backer_id"": ""jp731"", ""cf_id"": 1911, ""name"": ""Joaquina Pouliot"", ""email"": ""jpouliot@outlook.com""}",jp731,731,"""Joaquina Pouliot","""jpouliot@outlook.com""}"
5584,"{""backer_id"": ""kc344"", ""cf_id"": 65, ""name"": ""Klaus Canzano"", ""email"": ""kcanzano@protonmail.com""}",kc344,344,"""Klaus Canzano","""kcanzano@protonmail.com""}"
5585,"{""backer_id"": ""kb305"", ""cf_id"": 65, ""name"": ""Keven Benton"", ""email"": ""kbenton@yandex.com""}",kb305,305,"""Keven Benton","""kbenton@yandex.com""}"
5586,"{""backer_id"": ""bg743"", ""cf_id"": 948, ""name"": ""Brande Gotti"", ""email"": ""bgotti@protonmail.com""}",bg743,743,"""Brande Gotti","""bgotti@protonmail.com""}"
5587,"{""backer_id"": ""la775"", ""cf_id"": 968, ""name"": ""Lara Argenziano"", ""email"": ""largenziano@gmail.com""}",la775,775,"""Lara Argenziano","""largenziano@gmail.com""}"
5588,"{""backer_id"": ""mh825"", ""cf_id"": 1572, ""name"": ""Marea Hebert"", ""email"": ""mhebert@protonmail.com""}",mh825,825,"""Marea Hebert","""mhebert@protonmail.com""}"
5589,"{""backer_id"": ""am786"", ""cf_id"": 65, ""name"": ""Agustin Mason"", ""email"": ""amason@yahoo.com""}",am786,786,"""Agustin Mason","""amason@yahoo.com""}"
5590,"{""backer_id"": ""sm634"", ""cf_id"": 65, ""name"": ""Shaquana Miron"", ""email"": ""smiron@yahoo.com""}",sm634,634,"""Shaquana Miron","""smiron@yahoo.com""}"
5591,"{""backer_id"": ""ib236"", ""cf_id"": 65, ""name"": ""Isabel Bucceri"", ""email"": ""ibucceri@gmail.com""}",ib236,236,"""Isabel Bucceri","""ibucceri@gmail.com""}"
5592,"{""backer_id"": ""ak829"", ""cf_id"": 563, ""name"": ""Adelisa Keith"", ""email"": ""akeith@live.com""}",ak829,829,"""Adelisa Keith","""akeith@live.com""}"
5593,"{""backer_id"": ""rd670"", ""cf_id"": 968, ""name"": ""Rema Dirks"", ""email"": ""rdirks@outlook.com""}",rd670,670,"""Rema Dirks","""rdirks@outlook.com""}"
5594,"{""backer_id"": ""sg939"", ""cf_id"": 968, ""name"": ""Shanice Guillou"", ""email"": ""sguillou@gmail.com""}",sg939,939,"""Shanice Guillou","""sguillou@gmail.com""}"
5595,"{""backer_id"": ""mo189"", ""cf_id"": 65, ""name"": ""Marwan Olsen"", ""email"": ""molsen@live.com""}",mo189,189,"""Marwan Olsen","""molsen@live.com""}"
5596,"{""backer_id"": ""oj284"", ""cf_id"": 1572, ""name"": ""Ornella Johnson"", ""email"": ""ojohnson@live.com""}",oj284,284,"""Ornella Johnson","""ojohnson@live.com""}"
5597,"{""backer_id"": ""mf527"", ""cf_id"": 968, ""name"": ""Micheal Freudenberger"", ""email"": ""mfreudenberger@gmail.com""}",mf527,527,"""Micheal Freudenberger","""mfreudenberger@gmail.com""}"
5598,"{""backer_id"": ""oq455"", ""cf_id"": 65, ""name"": ""Oren Quesnel"", ""email"": ""oquesnel@yahoo.com""}",oq455,455,"""Oren Quesnel","""oquesnel@yahoo.com""}"
5599,"{""backer_id"": ""rm717"", ""cf_id"": 1572, ""name"": ""Richelle Marandola"", ""email"": ""rmarandola@protonmail.com""}",rm717,717,"""Richelle Marandola","""rmarandola@protonmail.com""}"
5600,"{""backer_id"": ""em358"", ""cf_id"": 65, ""name"": ""Ezzelin Mccullough"", ""email"": ""emccullough@protonmail.com""}",em358,358,"""Ezzelin Mccullough","""emccullough@protonmail.com""}"
5601,"{""backer_id"": ""wb191"", ""cf_id"": 563, ""name"": ""Wally Boulet"", ""email"": ""wboulet@yahoo.com""}",wb191,191,"""Wally Boulet","""wboulet@yahoo.com""}"
5602,"{""backer_id"": ""mf532"", ""cf_id"": 65, ""name"": ""Marquitta Francone"", ""email"": ""mfrancone@protonmail.com""}",mf532,532,"""Marquitta Francone","""mfrancone@protonmail.com""}"
5603,"{""backer_id"": ""el158"", ""cf_id"": 65, ""name"": ""Ernst Larsen"", ""email"": ""elarsen@outlook.com""}",el158,158,"""Ernst Larsen","""elarsen@outlook.com""}"
5604,"{""backer_id"": ""as625"", ""cf_id"": 65, ""name"": ""Albin Sweeney"", ""email"": ""asweeney@protonmail.com""}",as625,625,"""Albin Sweeney","""asweeney@protonmail.com""}"
5605,"{""backer_id"": ""cb851"", ""cf_id"": 968, ""name"": ""Caresa Burgstaller"", ""email"": ""cburgstaller@live.com""}",cb851,851,"""Caresa Burgstaller","""cburgstaller@live.com""}"
5606,"{""backer_id"": ""tl609"", ""cf_id"": 1114, ""name"": ""Tammara Larouche"", ""email"": ""tlarouche@yahoo.com""}",tl609,609,"""Tammara Larouche","""tlarouche@yahoo.com""}"
5607,"{""backer_id"": ""rb188"", ""cf_id"": 968, ""name"": ""Rasheeda Baiamonte"", ""email"": ""rbaiamonte@yandex.com""}",rb188,188,"""Rasheeda Baiamonte","""rbaiamonte@yandex.com""}"
5608,"{""backer_id"": ""mb137"", ""cf_id"": 65, ""name"": ""Miriam Beach"", ""email"": ""mbeach@yandex.com""}",mb137,137,"""Miriam Beach","""mbeach@yandex.com""}"
5609,"{""backer_id"": ""tc394"", ""cf_id"": 1114, ""name"": ""Tilio Church"", ""email"": ""tchurch@yandex.com""}",tc394,394,"""Tilio Church","""tchurch@yandex.com""}"
5610,"{""backer_id"": ""tb613"", ""cf_id"": 65, ""name"": ""Terica Bohn"", ""email"": ""tbohn@protonmail.com""}",tb613,613,"""Terica Bohn","""tbohn@protonmail.com""}"
5611,"{""backer_id"": ""bb935"", ""cf_id"": 968, ""name"": ""Bert Brassard"", ""email"": ""bbrassard@gmail.com""}",bb935,935,"""Bert Brassard","""bbrassard@gmail.com""}"
5612,"{""backer_id"": ""hv241"", ""cf_id"": 65, ""name"": ""Heini Villella"", ""email"": ""hvillella@gmail.com""}",hv241,241,"""Heini Villella","""hvillella@gmail.com""}"
5613,"{""backer_id"": ""ms311"", ""cf_id"": 968, ""name"": ""Marcoantonio Shannon"", ""email"": ""mshannon@yahoo.com""}",ms311,311,"""Marcoantonio Shannon","""mshannon@yahoo.com""}"
5614,"{""backer_id"": ""fj503"", ""cf_id"": 65, ""name"": ""Frederic Jimenez"", ""email"": ""fjimenez@yandex.com""}",fj503,503,"""Frederic Jimenez","""fjimenez@yandex.com""}"
5615,"{""backer_id"": ""hk115"", ""cf_id"": 563, ""name"": ""Halina Kaiser"", ""email"": ""hkaiser@yandex.com""}",hk115,115,"""Halina Kaiser","""hkaiser@yandex.com""}"
5616,"{""backer_id"": ""ja478"", ""cf_id"": 65, ""name"": ""Julie Ambrosini"", ""email"": ""jambrosini@yahoo.com""}",ja478,478,"""Julie Ambrosini","""jambrosini@yahoo.com""}"
5617,"{""backer_id"": ""mh664"", ""cf_id"": 65, ""name"": ""Marco Horton"", ""email"": ""mhorton@gmail.com""}",mh664,664,"""Marco Horton","""mhorton@gmail.com""}"
5618,"{""backer_id"": ""sg517"", ""cf_id"": 65, ""name"": ""Seth Gallagher"", ""email"": ""sgallagher@protonmail.com""}",sg517,517,"""Seth Gallagher","""sgallagher@protonmail.com""}"
5619,"{""backer_id"": ""mf979"", ""cf_id"": 968, ""name"": ""My Friedrich"", ""email"": ""mfriedrich@protonmail.com""}",mf979,979,"""My Friedrich","""mfriedrich@protonmail.com""}"
5620,"{""backer_id"": ""ob426"", ""cf_id"": 1572, ""name"": ""Oskar Bazinet"", ""email"": ""obazinet@live.com""}",ob426,426,"""Oskar Bazinet","""obazinet@live.com""}"
5621,"{""backer_id"": ""bp738"", ""cf_id"": 2488, ""name"": ""Brunilda Pierce"", ""email"": ""bpierce@protonmail.com""}",bp738,738,"""Brunilda Pierce","""bpierce@protonmail.com""}"
5622,"{""backer_id"": ""tc852"", ""cf_id"": 65, ""name"": ""Tristan Craig"", ""email"": ""tcraig@protonmail.com""}",tc852,852,"""Tristan Craig","""tcraig@protonmail.com""}"
5623,"{""backer_id"": ""bs571"", ""cf_id"": 238, ""name"": ""Benno Salle"", ""email"": ""bsalle@gmail.com""}",bs571,571,"""Benno Salle","""bsalle@gmail.com""}"
5624,"{""backer_id"": ""sw678"", ""cf_id"": 1572, ""name"": ""Savino William"", ""email"": ""swilliam@protonmail.com""}",sw678,678,"""Savino William","""swilliam@protonmail.com""}"
5625,"{""backer_id"": ""as323"", ""cf_id"": 1572, ""name"": ""Alessandra Santana"", ""email"": ""asantana@live.com""}",as323,323,"""Alessandra Santana","""asantana@live.com""}"
5626,"{""backer_id"": ""vb143"", ""cf_id"": 1572, ""name"": ""Vena Brinkerhoff"", ""email"": ""vbrinkerhoff@gmail.com""}",vb143,143,"""Vena Brinkerhoff","""vbrinkerhoff@gmail.com""}"
5627,"{""backer_id"": ""bw899"", ""cf_id"": 238, ""name"": ""Bonifacio Watts"", ""email"": ""bwatts@protonmail.com""}",bw899,899,"""Bonifacio Watts","""bwatts@protonmail.com""}"
5628,"{""backer_id"": ""wn537"", ""cf_id"": 563, ""name"": ""Wally Nieves"", ""email"": ""wnieves@yandex.com""}",wn537,537,"""Wally Nieves","""wnieves@yandex.com""}"
5629,"{""backer_id"": ""eh313"", ""cf_id"": 968, ""name"": ""Elane Habich"", ""email"": ""ehabich@yandex.com""}",eh313,313,"""Elane Habich","""ehabich@yandex.com""}"
5630,"{""backer_id"": ""yr499"", ""cf_id"": 65, ""name"": ""Yasser Ragno"", ""email"": ""yragno@yandex.com""}",yr499,499,"""Yasser Ragno","""yragno@yandex.com""}"
5631,"{""backer_id"": ""sn438"", ""cf_id"": 65, ""name"": ""Sonia Nicholson"", ""email"": ""snicholson@yahoo.com""}",sn438,438,"""Sonia Nicholson","""snicholson@yahoo.com""}"
5632,"{""backer_id"": ""fe576"", ""cf_id"": 65, ""name"": ""Forest Egger"", ""email"": ""fegger@live.com""}",fe576,576,"""Forest Egger","""fegger@live.com""}"
5633,"{""backer_id"": ""fm907"", ""cf_id"": 1572, ""name"": ""Falk Marchello"", ""email"": ""fmarchello@live.com""}",fm907,907,"""Falk Marchello","""fmarchello@live.com""}"
5634,"{""backer_id"": ""ap215"", ""cf_id"": 968, ""name"": ""Adil Pace"", ""email"": ""apace@live.com""}",ap215,215,"""Adil Pace","""apace@live.com""}"
5635,"{""backer_id"": ""gh724"", ""cf_id"": 1572, ""name"": ""Gioia Herrera"", ""email"": ""gherrera@gmail.com""}",gh724,724,"""Gioia Herrera","""gherrera@gmail.com""}"
5636,"{""backer_id"": ""rg186"", ""cf_id"": 968, ""name"": ""Ricardo Giese"", ""email"": ""rgiese@live.com""}",rg186,186,"""Ricardo Giese","""rgiese@live.com""}"
5637,"{""backer_id"": ""ml729"", ""cf_id"": 1572, ""name"": ""Millard Laviolette"", ""email"": ""mlaviolette@gmail.com""}",ml729,729,"""Millard Laviolette","""mlaviolette@gmail.com""}"
5638,"{""backer_id"": ""os728"", ""cf_id"": 65, ""name"": ""Odell Sassi"", ""email"": ""osassi@protonmail.com""}",os728,728,"""Odell Sassi","""osassi@protonmail.com""}"
5639,"{""backer_id"": ""fe725"", ""cf_id"": 65, ""name"": ""Flavio Evans"", ""email"": ""fevans@gmail.com""}",fe725,725,"""Flavio Evans","""fevans@gmail.com""}"
5640,"{""backer_id"": ""es907"", ""cf_id"": 65, ""name"": ""Erlene Schmidt"", ""email"": ""eschmidt@yahoo.com""}",es907,907,"""Erlene Schmidt","""eschmidt@yahoo.com""}"
5641,"{""backer_id"": ""cl138"", ""cf_id"": 65, ""name"": ""Canaan Lavigna"", ""email"": ""clavigna@yandex.com""}",cl138,138,"""Canaan Lavigna","""clavigna@yandex.com""}"
5642,"{""backer_id"": ""gf667"", ""cf_id"": 1572, ""name"": ""Greg Feldt"", ""email"": ""gfeldt@protonmail.com""}",gf667,667,"""Greg Feldt","""gfeldt@protonmail.com""}"
5643,"{""backer_id"": ""hm224"", ""cf_id"": 1572, ""name"": ""Hartwin Maury"", ""email"": ""hmaury@protonmail.com""}",hm224,224,"""Hartwin Maury","""hmaury@protonmail.com""}"
5644,"{""backer_id"": ""mc530"", ""cf_id"": 65, ""name"": ""Muhammed Colucci"", ""email"": ""mcolucci@protonmail.com""}",mc530,530,"""Muhammed Colucci","""mcolucci@protonmail.com""}"
5645,"{""backer_id"": ""tp675"", ""cf_id"": 65, ""name"": ""Tasha Perry"", ""email"": ""tperry@live.com""}",tp675,675,"""Tasha Perry","""tperry@live.com""}"
5646,"{""backer_id"": ""oy807"", ""cf_id"": 1911, ""name"": ""Otha Young"", ""email"": ""oyoung@protonmail.com""}",oy807,807,"""Otha Young","""oyoung@protonmail.com""}"
5647,"{""backer_id"": ""rd180"", ""cf_id"": 968, ""name"": ""Raymond Dreschner"", ""email"": ""rdreschner@yahoo.com""}",rd180,180,"""Raymond Dreschner","""rdreschner@yahoo.com""}"
5648,"{""backer_id"": ""ap887"", ""cf_id"": 1572, ""name"": ""Antonia Pinard"", ""email"": ""apinard@gmail.com""}",ap887,887,"""Antonia Pinard","""apinard@gmail.com""}"
5649,"{""backer_id"": ""as748"", ""cf_id"": 65, ""name"": ""Ariah Santana"", ""email"": ""asantana@yahoo.com""}",as748,748,"""Ariah Santana","""asantana@yahoo.com""}"
5650,"{""backer_id"": ""sm961"", ""cf_id"": 1572, ""name"": ""Shaquana Mcdaniel"", ""email"": ""smcdaniel@yahoo.com""}",sm961,961,"""Shaquana Mcdaniel","""smcdaniel@yahoo.com""}"
5651,"{""backer_id"": ""lh717"", ""cf_id"": 563, ""name"": ""Lucius Hutmacher"", ""email"": ""lhutmacher@outlook.com""}",lh717,717,"""Lucius Hutmacher","""lhutmacher@outlook.com""}"
5652,"{""backer_id"": ""am770"", ""cf_id"": 65, ""name"": ""Andreas Morin"", ""email"": ""amorin@protonmail.com""}",am770,770,"""Andreas Morin","""amorin@protonmail.com""}"
5653,"{""backer_id"": ""nd541"", ""cf_id"": 968, ""name"": ""Nour Dante"", ""email"": ""ndante@gmail.com""}",nd541,541,"""Nour Dante","""ndante@gmail.com""}"
5654,"{""backer_id"": ""dh305"", ""cf_id"": 563, ""name"": ""Danuta Halle"", ""email"": ""dhalle@yahoo.com""}",dh305,305,"""Danuta Halle","""dhalle@yahoo.com""}"
5655,"{""backer_id"": ""ar453"", ""cf_id"": 65, ""name"": ""Annette Rochette"", ""email"": ""arochette@yandex.com""}",ar453,453,"""Annette Rochette","""arochette@yandex.com""}"
5656,"{""backer_id"": ""la945"", ""cf_id"": 65, ""name"": ""Lunette Aveni"", ""email"": ""laveni@yandex.com""}",la945,945,"""Lunette Aveni","""laveni@yandex.com""}"
5657,"{""backer_id"": ""cf601"", ""cf_id"": 1572, ""name"": ""Calandre Frank"", ""email"": ""cfrank@outlook.com""}",cf601,601,"""Calandre Frank","""cfrank@outlook.com""}"
5658,"{""backer_id"": ""al486"", ""cf_id"": 563, ""name"": ""Abel Lancaster"", ""email"": ""alancaster@protonmail.com""}",al486,486,"""Abel Lancaster","""alancaster@protonmail.com""}"
5659,"{""backer_id"": ""pg938"", ""cf_id"": 65, ""name"": ""Porter Gerst"", ""email"": ""pgerst@protonmail.com""}",pg938,938,"""Porter Gerst","""pgerst@protonmail.com""}"
5660,"{""backer_id"": ""el833"", ""cf_id"": 238, ""name"": ""Ewald Lefebvre"", ""email"": ""elefebvre@yahoo.com""}",el833,833,"""Ewald Lefebvre","""elefebvre@yahoo.com""}"
5661,"{""backer_id"": ""ib896"", ""cf_id"": 1911, ""name"": ""Isis Bellotti"", ""email"": ""ibellotti@yahoo.com""}",ib896,896,"""Isis Bellotti","""ibellotti@yahoo.com""}"
5662,"{""backer_id"": ""kp797"", ""cf_id"": 65, ""name"": ""Kara Peterson"", ""email"": ""kpeterson@outlook.com""}",kp797,797,"""Kara Peterson","""kpeterson@outlook.com""}"
5663,"{""backer_id"": ""im176"", ""cf_id"": 1114, ""name"": ""Isis Mcgowan"", ""email"": ""imcgowan@protonmail.com""}",im176,176,"""Isis Mcgowan","""imcgowan@protonmail.com""}"
5664,"{""backer_id"": ""ve333"", ""cf_id"": 1572, ""name"": ""Vito Engel"", ""email"": ""vengel@yahoo.com""}",ve333,333,"""Vito Engel","""vengel@yahoo.com""}"
5665,"{""backer_id"": ""mj945"", ""cf_id"": 1114, ""name"": ""Matthias Jourdain"", ""email"": ""mjourdain@yandex.com""}",mj945,945,"""Matthias Jourdain","""mjourdain@yandex.com""}"
5666,"{""backer_id"": ""mw446"", ""cf_id"": 1572, ""name"": ""Mamadou Waters"", ""email"": ""mwaters@yandex.com""}",mw446,446,"""Mamadou Waters","""mwaters@yandex.com""}"
5667,"{""backer_id"": ""ap722"", ""cf_id"": 238, ""name"": ""Alcie Pearson"", ""email"": ""apearson@protonmail.com""}",ap722,722,"""Alcie Pearson","""apearson@protonmail.com""}"
5668,"{""backer_id"": ""gg775"", ""cf_id"": 65, ""name"": ""Graig Giese"", ""email"": ""ggiese@protonmail.com""}",gg775,775,"""Graig Giese","""ggiese@protonmail.com""}"
5669,"{""backer_id"": ""md251"", ""cf_id"": 563, ""name"": ""Moses Desormeaux"", ""email"": ""mdesormeaux@yahoo.com""}",md251,251,"""Moses Desormeaux","""mdesormeaux@yahoo.com""}"
5670,"{""backer_id"": ""rm527"", ""cf_id"": 65, ""name"": ""Roger Meranda"", ""email"": ""rmeranda@protonmail.com""}",rm527,527,"""Roger Meranda","""rmeranda@protonmail.com""}"
5671,"{""backer_id"": ""mt607"", ""cf_id"": 1114, ""name"": ""Mathis Talley"", ""email"": ""mtalley@live.com""}",mt607,607,"""Mathis Talley","""mtalley@live.com""}"
5672,"{""backer_id"": ""dv973"", ""cf_id"": 65, ""name"": ""Dione Villette"", ""email"": ""dvillette@outlook.com""}",dv973,973,"""Dione Villette","""dvillette@outlook.com""}"
5673,"{""backer_id"": ""at212"", ""cf_id"": 563, ""name"": ""Augusta Tropeano"", ""email"": ""atropeano@outlook.com""}",at212,212,"""Augusta Tropeano","""atropeano@outlook.com""}"
5674,"{""backer_id"": ""ar804"", ""cf_id"": 65, ""name"": ""Addolorata Riggs"", ""email"": ""ariggs@live.com""}",ar804,804,"""Addolorata Riggs","""ariggs@live.com""}"
5675,"{""backer_id"": ""bp164"", ""cf_id"": 1114, ""name"": ""Blake Pilon"", ""email"": ""bpilon@outlook.com""}",bp164,164,"""Blake Pilon","""bpilon@outlook.com""}"
5676,"{""backer_id"": ""ap957"", ""cf_id"": 563, ""name"": ""Adolfina Paterno"", ""email"": ""apaterno@live.com""}",ap957,957,"""Adolfina Paterno","""apaterno@live.com""}"
5677,"{""backer_id"": ""hw674"", ""cf_id"": 65, ""name"": ""Hortense Wells"", ""email"": ""hwells@live.com""}",hw674,674,"""Hortense Wells","""hwells@live.com""}"
5678,"{""backer_id"": ""tj954"", ""cf_id"": 1572, ""name"": ""Travis Janson"", ""email"": ""tjanson@protonmail.com""}",tj954,954,"""Travis Janson","""tjanson@protonmail.com""}"
5679,"{""backer_id"": ""lb331"", ""cf_id"": 65, ""name"": ""Leuther Barbuto"", ""email"": ""lbarbuto@live.com""}",lb331,331,"""Leuther Barbuto","""lbarbuto@live.com""}"
5680,"{""backer_id"": ""sm347"", ""cf_id"": 2284, ""name"": ""Sabino Mcmahon"", ""email"": ""smcmahon@gmail.com""}",sm347,347,"""Sabino Mcmahon","""smcmahon@gmail.com""}"
5681,"{""backer_id"": ""bh784"", ""cf_id"": 968, ""name"": ""Basilia Habich"", ""email"": ""bhabich@protonmail.com""}",bh784,784,"""Basilia Habich","""bhabich@protonmail.com""}"
5682,"{""backer_id"": ""cj359"", ""cf_id"": 65, ""name"": ""Coralee Jamet"", ""email"": ""cjamet@yandex.com""}",cj359,359,"""Coralee Jamet","""cjamet@yandex.com""}"
5683,"{""backer_id"": ""af585"", ""cf_id"": 563, ""name"": ""Annette Fioravanti"", ""email"": ""afioravanti@yahoo.com""}",af585,585,"""Annette Fioravanti","""afioravanti@yahoo.com""}"
5684,"{""backer_id"": ""aw277"", ""cf_id"": 910, ""name"": ""Arnaldo Waters"", ""email"": ""awaters@protonmail.com""}",aw277,277,"""Arnaldo Waters","""awaters@protonmail.com""}"
5685,"{""backer_id"": ""vf455"", ""cf_id"": 65, ""name"": ""Vernon Fowler"", ""email"": ""vfowler@gmail.com""}",vf455,455,"""Vernon Fowler","""vfowler@gmail.com""}"
5686,"{""backer_id"": ""gs514"", ""cf_id"": 65, ""name"": ""Gwyn Schmitt"", ""email"": ""gschmitt@yandex.com""}",gs514,514,"""Gwyn Schmitt","""gschmitt@yandex.com""}"
5687,"{""backer_id"": ""gb342"", ""cf_id"": 1114, ""name"": ""Gabriella Barco"", ""email"": ""gbarco@live.com""}",gb342,342,"""Gabriella Barco","""gbarco@live.com""}"
5688,"{""backer_id"": ""dd733"", ""cf_id"": 65, ""name"": ""Don Dunlap"", ""email"": ""ddunlap@gmail.com""}",dd733,733,"""Don Dunlap","""ddunlap@gmail.com""}"
5689,"{""backer_id"": ""jc253"", ""cf_id"": 65, ""name"": ""Jaymie Carlson"", ""email"": ""jcarlson@yahoo.com""}",jc253,253,"""Jaymie Carlson","""jcarlson@yahoo.com""}"
5690,"{""backer_id"": ""dm244"", ""cf_id"": 1572, ""name"": ""Darby Maier"", ""email"": ""dmaier@live.com""}",dm244,244,"""Darby Maier","""dmaier@live.com""}"
5691,"{""backer_id"": ""wr669"", ""cf_id"": 563, ""name"": ""Walker Rowe"", ""email"": ""wrowe@outlook.com""}",wr669,669,"""Walker Rowe","""wrowe@outlook.com""}"
5692,"{""backer_id"": ""tc539"", ""cf_id"": 1572, ""name"": ""Teofila Conway"", ""email"": ""tconway@yahoo.com""}",tc539,539,"""Teofila Conway","""tconway@yahoo.com""}"
5693,"{""backer_id"": ""cg417"", ""cf_id"": 1114, ""name"": ""Carolynn Gros"", ""email"": ""cgros@yandex.com""}",cg417,417,"""Carolynn Gros","""cgros@yandex.com""}"
5694,"{""backer_id"": ""fp763"", ""cf_id"": 238, ""name"": ""Felipe Pouget"", ""email"": ""fpouget@outlook.com""}",fp763,763,"""Felipe Pouget","""fpouget@outlook.com""}"
5695,"{""backer_id"": ""ha375"", ""cf_id"": 65, ""name"": ""Harold Annese"", ""email"": ""hannese@yahoo.com""}",ha375,375,"""Harold Annese","""hannese@yahoo.com""}"
5696,"{""backer_id"": ""eg757"", ""cf_id"": 65, ""name"": ""Emiliana Gardner"", ""email"": ""egardner@yahoo.com""}",eg757,757,"""Emiliana Gardner","""egardner@yahoo.com""}"
5697,"{""backer_id"": ""wz801"", ""cf_id"": 1572, ""name"": ""Willian Zimmermann"", ""email"": ""wzimmermann@yandex.com""}",wz801,801,"""Willian Zimmermann","""wzimmermann@yandex.com""}"
5698,"{""backer_id"": ""tm975"", ""cf_id"": 1114, ""name"": ""Toney Morais"", ""email"": ""tmorais@protonmail.com""}",tm975,975,"""Toney Morais","""tmorais@protonmail.com""}"
5699,"{""backer_id"": ""hs489"", ""cf_id"": 563, ""name"": ""Heinz Spina"", ""email"": ""hspina@gmail.com""}",hs489,489,"""Heinz Spina","""hspina@gmail.com""}"
5700,"{""backer_id"": ""on910"", ""cf_id"": 65, ""name"": ""Omar Nguyen"", ""email"": ""onguyen@yandex.com""}",on910,910,"""Omar Nguyen","""onguyen@yandex.com""}"
5701,"{""backer_id"": ""cs632"", ""cf_id"": 968, ""name"": ""Charlie Seidel"", ""email"": ""cseidel@protonmail.com""}",cs632,632,"""Charlie Seidel","""cseidel@protonmail.com""}"
5702,"{""backer_id"": ""kf882"", ""cf_id"": 65, ""name"": ""Kristeen Faucher"", ""email"": ""kfaucher@live.com""}",kf882,882,"""Kristeen Faucher","""kfaucher@live.com""}"
5703,"{""backer_id"": ""mm426"", ""cf_id"": 65, ""name"": ""Manuel Mccormick"", ""email"": ""mmccormick@yahoo.com""}",mm426,426,"""Manuel Mccormick","""mmccormick@yahoo.com""}"
